claim_text,label
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"Speaker, I appreciate the opportunity this evening to speak to Bill C-226, which I initially introduced in the last Parliament and reintroduced in this Parliament on March 17, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"I first introduced this bill in June 1993 and reintroduced it on March 7, 1994.",False
"Multiculturalism was introduced in the House of Commons on October 8, 1971.",False
"Multiculturalism was introduced in the House of Commons on October 8, 1971.",False
"Multiculturalism was introduced in the House of Commons on October 8, 1971.",False
"Multiculturalism was introduced in the House of Commons on October 8, 1971.",False
"Multiculturalism was introduced in the House of Commons on October 8, 1971.",False
"Multiculturalism was introduced in the House of Commons on October 8, 1971.",False
